label	text_a	text_b
0	房子所在区域及周边介绍	如果考虑孩子上学的话，这个小区，小学是育才
0	您好，我想咨询雨花南路小区	不是三房
0	这个周末看不了吗？	好的
0	万科几期房	所有房子都是一样的
0	有增值税吗	70年产权
0	房产证啥的没啥问题吗	文化城
0	请问增值税是卖方承担吗？	房子您有看中吗？
0	你好，这个房子是要全款？	?
1	您好，请问可以做的最低首付和税费分别多少呢	首付10万
1	您好，请问这套房源首付是多少？	27万左右
0	有房证没	只看滨河湾的么？
0	你们那哪套房子可以看的啊目前	有钥匙，可以实地看房哈
0	您好，我正在看太湖锦园的房子	好
0	是的。这房子在几栋？没有遮挡什么的吧？	有什么可以帮助您的
0	您好，我正在看中惠广场的房子	?您是说婚后二套直接买学区房吗
1	有不动产证吗？	有
0	价格最低多少？几楼	房屋不临街，非常安静
0	什么时候可以看	有名额
0	这个是舜耕路几号院？	我给您看看
0	有类似产证照片吗？	最长贷10年
0	这个几村的	这1??套二楼的
0	你好，这个房子什么时候可以去看看	嗯。一般可以的 房东自住的 我提前跟房东约好
0	我看像没住过人呢。感觉都没怎么装修呢	您是考虑落户吗
0	这套房源价格还有优惠空间吗？	楼层比较低，采光不太好
0	您好，请问这个房子周边有哪些学校	这套是中航城的一套房子
1	有高税吗	满两年了
1	您好，请问这个户型有啥优缺点	是个东北向的房子
0	不能盲目得看	北店嘉园这个虽然有税，但是真的独一无二！
0	个人买房还要增值税吗	所以很多业主都还没交契税的
0	想问问这房子在什么位置？	您对房子有什么特殊要求吗？想考虑什么样的房子？我可以给您匹配一些合适的房源
0	有没有能贷款的	那边有贷款吗
0	这套房源价格还有优惠空间吗？	您好！
0	带家具吗	刚发你的，不带家具117，带家具家电贵！
0	16栋是靠东边还是靠西边	你好，中环地产万国庆很高兴为你服务
0	几楼的？价格能谈多少？	6楼望小区花园
0	可以看吗	可以的
1	可以去看看吗	您什么时间我约一下看看能不能看
0	东华明珠园，南国丽园和丹枫雅苑对应小学分别是什么	在海外的话可能没那么快回来的
0	带我看看这两套撒	菲哥
0	有没有房本？	我们这边有有房本的房子
0	挡光吗？	中间户的
0	学区呢	具体面聊得
0	刚刚看了下装修，还是深色地板和家具	这也有一一二十年了
0	啥时候证满两年呀	可以
1	还能谈吗	你觉得多少钱
1	这个房子有税吗	恩 有增值税的
0	这个是一期的还是二期的	请问怎么称呼您
0	您好，我正在看家悦花园的房子	请问您是考虑购买还是出售
0	您好，我正在看华润橡树湾一期的房子	小区环境还可以，13年左右建成的，人车分流，但是跟新的商品房小区比肯定要差点
1	有产证吗	有的
0	晚上现在好看房子么	我问下
1	这对口什么学校	这个小区对口金茂小学和模范中学二梯队
0	价格能谈多少	小区中间位置，看房方便居家装修
0	我这个房子是南北通透的，为什么朝向写的南？	怎么啦
0	您好，我正在看东方星座酒店式公寓的房子	目前挂牌价在3万到3.8万不等具体看楼层，朝向。
0	怎么还有增值税	次新房
0	您好 什么时候有空带我去看一下观澜的房子	您好
0	这是07户型吗？	这个户型您感觉怎么样
0	我想更详细的了解这个房子	那您什么时候方便可以去看一下
0	小学是哪个学区	对的
0	也对口万德小学吗？	350万
1	这个也叫装修？	这个是精装
0	这套房子是什么情况	您预算大概是多少呢？您方便说吗？
0	光线如何	好的，您方便留个联系方式吗，我到时候带您看房
0	过两年了吗	业主承担不过两年的税费
1	你不是知道底价吗？	你想什么价格要，我问问房东卖不卖
1	这套房还可以看吗	可以
0	增值税是多少	最终还是以行政中心为准，只能说尽量的去帮客户减少支出?
0	您好，请问这个房子周边有哪些学校？	就在小区旁边
1	家具带吗	家具代但是那个儿童床不带
0	采光怎么样？	您明天有时间吗？
1	就是正常住宅交可交易是吧	可以的
1	是要交一个税是吗	赠予的话，需要交3个点的契税
0	什么时候能够看房呢？	您好，咱这边最近选到合适的房子了吗，可以大体给我说下您想要什么样的房子。我这边给您推荐下
0	确定能看嘛	您这样，租客这边确实不太好协调，但是我们认识了很长时间了，还是有些基础的，我争取一下
1	这种一般能谈到多少呀	直接走手续能谈到860万
0	中午的话这两套可以看吗？	好，我现在约，你电话多少
0	靠路吧位置	他是降价的
0	家具家电带着吗	您同意下
0	您好，我想了解朗御即将上架的3室房源报价。	有个715的我发给您，自住的，看太古里的最好楼层
0	另一套咋样	嗯 没事儿 我解释下 正好他11点有事出去
0	您好，我想了解温莎杰座即将上架的4室房源报价。	幼儿园到高中
1	学区是什么学校	房子是商业公寓，无法落户上学
0	桦川路小学？	您好
0	满几年	没有增值税
0	这个房子有增值税吗	可以先签合同
1	什么时候能够看房呢？	明天有时间吗
0	这是特殊户型吗	独家的是我们做主推
0	进才初中除了进才小学，还对口其他小学吗？	没有了
0	看啥房子	下面两个房，上面三个房，每个房间都朝南，上面还有个很大的客厅。
0	那个采光临街都有问题	香都的基本不满二
1	旁边配套齐全吗	这些都有
0	证满几年	有
0	底价多少	目前比你之前看的贵一些，看是否还考虑这儿
0	可以看不	现在嘛。
0	嗯嗯，方便带我看一下嘛	你好
0	40年产权的是税费高吗	我这边加您了，您同意一下
0	南北标准户型吗	6楼
0	您好，能帮我详细介绍下源升金锣湾么	好的
0	满几年了	我加您微信了
0	您好，我想了解琶洲新村即将上架的1室房源报价。	单价五万多，总价得400万起的
0	配套啊	打算买多大的房子？首套最多能贷300万左右
0	这套低价多少呢	您讲的好深奥😅
0	生活配套一应俱全的	新上的，暂时您那儿显示停售
0	房子有个税吗	好的
1	高税大概好多钱	 总价的5.3%
1	莱茵翠景有毛坯吗0	有的
0	这套房源价格还有优惠空间吗？	哦哦
0	毛坯怎么有家具	您看图片里的
0	看到方便吗	您好，您之前咨询的房源近七日被带看6次，比较抢手，您今天有时间去看看吗？
1	您好，请问这套房源首付是多少？	正常房子首付都是三层，30多万
0	采光怎么样，	您感觉这套房子怎么样呢
0	靠北京东路吗？	一楼考虑吗
0	可以公积金贷款吗	您现在方便吗？
1	看房方便吗	您明天有时间来看房吗
1	什么时候能够看房呢？	可以随时来看
0	可以看看	好的，您贵姓？
0	这个是装修好的还是什么	这个是彩田中小学哦
1	能现场看了吗	这个房子租户在东北还没回北京
0	可以看房吗	我帮您预约行啊
0	这个是几期？	或者现在先线上vr带您看一下?
0	有大税吗	我加您微信了。
0	公积金能用吗	嗯
1	有证吗	有证
0	拎包入住？就是说家具这些房东不拿走？	这套房子装修保养非常不错
0	您好，请问这个房子周边有哪些学校	您大概看哪边的？
0	满几年了	唯一
0	您好，请问这个房子周边有哪些学校	大椿天片区的
0	什么时候免税	西户  老师
0	什么时候过户，什么时候付全款吧	好的
0	采光受影响吗？	得换乘公交
0	中学呢	请问你哪里人？济南？
1	有产证吗	这几套房子的产证问题我得向我同事落实一下，因为不是我维护的房子
1	明天看房子	您什么时候来看房呢
1	价格能少不？	价格家具看上能谈
1	价格最低多少？	245万左右吧，具体要和房东面谈
0	你这优惠力度不大啊	免费给你要不要
0	价格空间大吗	今天下调5万了
0	什么时候能够看房呢？	您好
0	130万含房子里所有物品吗？	是的
1	我现在能看看这个房子吗？	可以啊
0	家具一起的吗	贷款116万
0	他低价多少啊	是的
1	收首付大概多少钱	首付要27万左右
0	可以看吗	西单元的
1	房产证是71对？	对，房证面积是71
0	周边的学区是哪呀	都是重点
0	其他费用还有哪些？还有议价空间吗？	我聊聊试试
0	这个房子多少税多少	哦
0	我想来看一下	70万那套要约租给别人的
0	多少钱能卖？768？	今天上午十点半可以看房，你看能过来吗？
0	有没有税	您说的340万这套吗
0	毛胚房是吗	您是首套还是二套？我给您算下
0	您好，我正在看江汽六村的房子	佳源巴黎都市还不错
1	明天看房方便吗	方便的 你这边几点有空
1	方便去看看吗	可以看，你先看看户型喜欢不
1	满几年？	这房子没有满两年
0	什么时候能够看房呢？	价格可以谈的
0	您好，我正在看恒鼎博邑郡的房子	也没有多少钱
0	这个房子的信息是怎样的	您找到满意的房子了吗？
0	您好，请问这个房子周边有哪些学校？	这个是属于广内片区
1	这个位置在哪	这套房子在蒲昌路31号，是沈北新区的
1	这套朝南的下周六能看吗	我到时候提前给你约
0	家具家电带吗	没有车位储藏室
0	这小区还有毛坯？	您是只考虑带阁楼的房子嘛
0	您好，请问这个房子周边有哪些学校？	您方便留一下您的电话吗
0	这个价格还有谈吗？	40万的税
0	能给我介绍下吗	哦哦
1	这个靠道边吗？	这个不靠道边
0	这个小区周边有配套吗	贷款买的话满五唯一的比较合适
0	家具都带吗？	这样吧。我现在给您问一下。
1	采光怎么样啊，有没有遮挡	没有什么大的遮挡
0	这套房子有还价的余地吗	现在就是这个价。
1	这个能看吗？多少楼的	房子包租出去了
0	有产权证吗？	您这边首付预算有多少呢
0	这房子价格还能降多少	您什么付款方式？
0	什么时候可以看	OK
0	这套房子最低能多少？	这个户型去年底还卖了一个4层的，70万
0	您好，我正在看金科双楠天都的房子	您可以说下您对房子需求，我给您匹配房子
0	首付要多少？	1.3
0	这套房子业主卖的原因了解吗	嗯
0	你好，周末有人看房吗	这周没有看房呢😓
0	您好，请问这个房子周边有哪些学校	有什么可以帮到您
1	五一可以看房吗	可以的
0	这个周围有学校嘛？	您可以加下我的微信，我具体的可以帮您算下税费
0	初中呢	不是，是兰馨苑
0	装修了吗？	145
0	其他费用还有哪些？还有议价空间吗？	。。。
0	好的， 有空去看看	可以带您过去看看
0	三居室能看几个	月季园也看看吧，明天多准备几套😁
1	今天能看吗	可以
1	480那套能看房吗？	我问问
1	能看吗？	可以看
0	最近有什么好房可以看吗	有啊
0	采光怎么样	也有楼层高的
1	能不能看	房子在，有钥匙。可以实地看房。
0	这套房源价格还有优惠空间吗？	您好
